trial,base_w,base_h,l_x,l_w,l_h,l_t,arm_z,t,ç≈ëÂóhÇÍ(mm),ç≈ëÂóhÇÍ(mm)_direction,à⁄ìÆéûä‘(s),à⁄ìÆéûä‘(s)_direction,non_domi,Lå^å`èÛ,Lå^å`èÛ_lb,Lå^å`èÛ_ub,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW_lb,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW_ub,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW_lb,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW_ub,feasible,hypervolume,message,time
1,7,1,1,3,3,1,2,0.0001,0.000748332,minimize,0.0001,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,0,additional initial (îOÇÃÇΩÇﬂ),51:34.1
2,6.583968818,1.210625945,0.006857262,2.425380695,3.119518815,1.371399029,1.983259708,9.54E-05,0.015105062,minimize,9.54E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,51:45.7
3,9.918636312,1.074478937,1.526546833,3.01516519,5.461050665,1.127770286,1.80685115,8.38E-05,0.767419678,minimize,8.38E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,51:59.7
4,6.439304839,1.238731697,0.308599197,2.31930791,5.380647403,2.048035552,1.871388269,9.22E-05,0.001219041,minimize,9.22E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,52:11.4
5,6.574553248,1.196411843,0.014583722,2.254426693,5.316665482,1.894795944,1.797591094,9.03E-05,0.047162657,minimize,9.03E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,52:25.9
6,6.727685937,1.203152165,1.146363523,3.317661841,5.238042993,1.837870621,1.551313038,8.72E-05,0.047349648,minimize,8.72E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,52:39.7
7,6.724622267,1.246351644,1.205849215,4.153823575,4.925107536,2.038192393,1.364656222,8.58E-05,0.090598767,minimize,8.58E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,52:55.9
8,6.491916593,1.317601389,0.523161985,2.521012012,4.743377947,1.177917253,2.146789228,9.36E-05,0.000581092,minimize,9.36E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,53:10.3
9,6.965950074,1.363782169,0.786377181,3.126691032,4.699066239,1.208029083,2.275912601,8.50E-05,0.000913088,minimize,8.50E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,53:26.7
10,7.067720841,1.454891799,0.69623072,3.31588904,4.634670037,1.248843444,2.501596836,8.40E-05,0.000791696,minimize,8.40E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,53:41.2
11,7.446169727,1.529188111,0.428410535,3.638050128,2.722819059,1.254205476,2.082158738,9.81E-05,0.085450342,minimize,9.81E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,53:56.8
12,8.72006534,1.466166622,0.328450703,3.661833214,4.585258469,1.277893069,2.725514619,4.82E-05,1.454945037,minimize,4.82E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,54:10.5
13,8.646806029,1.482636804,0.170029848,3.888122892,4.401223253,1.686926926,2.650951869,5.22E-05,0.525383733,minimize,5.22E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,54:26.0
14,8.372888835,1.589443044,0.064421746,4.090403159,3.78621426,1.947246528,2.664962114,6.45E-05,0.014922206,minimize,6.45E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,54:41.5
15,8.186569898,1.688882572,0.037476772,4.420807934,3.362446592,2.147229496,2.661572448,7.42E-05,0.042733786,minimize,7.42E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,54:58.2
16,8.554790928,1.550068003,0.33186961,3.827902332,3.357734754,1.713301564,2.669393782,4.94E-05,0.240798456,minimize,4.94E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,55:13.5
17,8.543694752,1.619957068,0.399145673,3.759800919,3.402518132,2.177669341,2.477330777,5.06E-05,0.090014659,minimize,5.06E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,55:37.1
18,8.7013049,1.68533899,0.678086572,3.366225581,3.05196299,1.473044199,2.399358357,5.07E-05,0.140610582,minimize,5.07E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,55:53.7
19,8.922682277,1.743489767,1.046426505,3.263320762,2.947069836,1.146818625,2.320149375,9.46E-05,0.066954184,minimize,9.46E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,56:12.0
20,8.797871826,1.130490815,0.75721332,3.036495378,2.812907508,1.410315194,1.901457843,9.25E-05,0.001087216,minimize,9.25E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,56:28.0
21,8.663997237,1.713080302,0.577947623,3.460150012,3.147803681,1.63772667,1.7818705,5.02E-05,0.069679262,minimize,5.02E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,56:45.7
22,6.63905819,1.776870292,0.998258446,2.780156604,3.154936924,1.18349969,1.829024679,9.48E-05,0.112782756,minimize,9.48E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,57:02.4
23,6.652366641,1.378649284,1.403662512,2.718647945,3.055697784,1.443790895,1.73930157,8.92E-05,0.094526144,minimize,8.92E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,57:17.7
24,6.646561551,1.381857446,1.435454391,2.473603502,3.058484474,1.715288294,1.712045048,8.89E-05,0.092528563,minimize,8.89E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,57:32.9
25,8.696645583,1.044523255,0.008882619,5.70577999,3.290608011,1.147842574,1.989268477,9.88E-05,0.028132914,minimize,9.88E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,57:47.9
26,8.919319832,2.205404555,0.545199548,3.023965811,2.912597721,1.396988964,2.271761075,5.09E-05,0.040062001,minimize,5.09E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,58:02.6
27,9.826897589,2.215704661,0.752113304,2.890315847,2.715213787,1.246494425,2.25018454,5.18E-05,0.025388223,minimize,5.18E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,58:17.9
28,8.735722977,1.030576372,0.736785488,2.021634293,5.67884591,1.580073376,2.501362408,4.41E-05,3.970534956,minimize,4.41E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,58:37.7
29,8.871222793,1.086442358,0.525040676,2.10161503,5.61562871,1.560643776,2.56157398,4.24E-05,3.994220696,minimize,4.24E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,58:54.2
30,9.053326308,1.467749269,0.141006873,2.362303162,4.455491738,1.160392197,3.041983185,9.29E-05,0.000781173,minimize,9.29E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,59:09.3
31,8.89621926,1.184053645,0.45562346,2.292559934,4.341635243,1.378759627,3.523654653,9.43E-05,0.024842882,minimize,9.43E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,59:25.5
32,6.860838769,1.189463044,0.377370058,2.955951856,4.602478928,1.392939716,2.605013379,4.41E-05,1.909901102,minimize,4.41E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,59:40.0
33,6.91513307,1.278988313,0.21076634,2.619426113,4.574775568,1.565703739,2.716456796,7.74E-05,-0.0151275,minimize,7.74E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,00:21.6
34,7.015622119,1.287126911,0.160951147,2.618740748,4.484895145,1.847079487,2.857143488,7.80E-05,0.002179169,minimize,7.80E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,00:37.4
35,6.458283083,1.203905111,0.417174467,2.834925188,4.730727613,1.400746716,2.675935999,7.92E-05,0.001326509,minimize,7.92E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,00:53.7
36,6.460635609,1.166934512,0.568607455,2.974163091,4.80063673,1.325843483,2.761766824,8.06E-05,0.001233938,minimize,8.06E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,01:09.2
37,6.588625628,1.171647381,0.564257145,3.078163531,4.351680604,2.029257945,2.808631719,4.53E-05,0.737820522,minimize,4.53E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,01:23.2
38,6.409088843,1.107691549,0.7125059,3.255880887,4.076068041,2.330127872,2.974850384,4.75E-05,0.25059677,minimize,4.75E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,01:39.6
39,6.215430756,1.076061536,0.838268399,3.34516966,4.044168788,2.039109168,2.9550022,4.87E-05,0.011375619,minimize,4.87E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,01:55.7
40,6.160081947,1.050723139,1.132575169,3.38788694,4.145548816,2.2521935,2.98596107,4.82E-05,0.017450045,minimize,4.82E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,02:10.6
41,6.235548536,1.016982871,1.124964383,2.374701554,4.21496759,1.872357079,2.838365142,9.59E-05,0.035750065,minimize,9.59E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,02:25.8
42,6.217751943,1.065877532,1.005843132,3.069746843,4.315601065,2.131212092,2.926720012,9.63E-05,0.091652205,minimize,9.63E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,02:40.8
43,6.617848504,1.087958159,1.104045113,2.717000348,4.134106707,2.157659393,2.754944637,4.45E-05,0.906578283,minimize,4.45E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,02:55.8
44,7.146110825,1.040598095,1.5331472,2.574472663,3.999719238,1.011186597,1.916526228,9.58E-05,0.000666951,minimize,9.58E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,03:12.4
45,7.470014294,1.095518444,0.986774379,2.64071647,4.010246558,2.409674996,2.768454256,8.06E-05,0.003984783,minimize,8.06E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,03:27.8
46,6.758125433,1.136237552,1.128164321,2.904439102,4.174936953,1.230190459,2.734737171,6.01E-05,0.47209702,minimize,6.01E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,03:43.0
47,7.927796289,2.494891325,1.23967304,6.267318821,4.246097022,1.162965618,4.459824711,6.47E-05,1.78E-15,minimize,6.47E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,04:11.1
48,6.92388723,2.58085692,1.277558889,2.990442723,4.073140308,1.221607015,2.725963997,5.44E-05,0.007496631,minimize,5.44E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,04:35.0
49,6.66290654,1.181036303,1.389182356,3.101894779,4.121175095,1.42042887,2.742527718,5.80E-05,0.020139037,minimize,5.80E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,04:54.0
50,6.586485254,1.239576462,1.690147372,3.161633239,3.913719655,1.607080765,2.608812732,5.99E-05,0.004792283,minimize,5.99E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,05:10.1
51,6.741512172,1.067127157,1.670928458,2.536458408,3.846304116,1.137279269,2.742001179,6.17E-05,0.589198746,minimize,6.17E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,05:25.2
52,6.721813852,1.069882684,1.768285327,2.447234768,5.023148013,1.201791824,2.701490026,6.38E-05,0.720379425,minimize,6.38E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,05:48.3
53,6.474634187,2.333457945,2.038657046,2.57490366,3.797631371,1.278908393,4.101636335,5.90E-05,0.030114729,minimize,5.90E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,06:07.8
54,6.622439839,2.576203264,1.542964999,2.394718622,3.824958759,1.161087287,2.75141681,6.17E-05,0.061084186,minimize,6.17E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,06:23.9
55,6.750110411,2.318118269,1.652043986,2.301901141,3.766643515,1.439309634,2.787077456,5.66E-05,0.033541953,minimize,5.66E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,06:42.7
56,7.025936943,1.032746242,1.621251498,4.745851377,3.95565004,1.525191967,2.688558271,6.47E-05,0.0079783,minimize,6.47E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,06:59.5
57,6.562110284,1.138860147,1.446602336,2.732699397,4.003894862,2.634728165,3.025488386,5.62E-05,0.010199733,minimize,5.62E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,07:18.0
58,7.083720016,1.070276368,1.841890361,2.361485771,3.512330538,1.371560206,2.480366367,7.26E-05,0.004924546,minimize,7.26E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,07:38.1
59,7.204680155,1.036450502,2.628648022,2.202665744,3.549595221,1.783248481,2.353091754,7.38E-05,0.007837048,minimize,7.38E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,07:53.6
60,7.138239035,1.157269047,2.453689065,2.415109491,3.403781657,1.992696933,2.484006534,7.28E-05,0.012261355,minimize,7.28E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,08:08.6
61,6.939511266,1.064429531,1.642539406,2.653831932,4.069873372,1.572660399,2.595511349,4.00E-05,1.537361838,minimize,4.00E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,08:23.5
62,7.137283646,1.03638821,1.68566688,2.725589476,4.123744785,1.948345137,2.369438777,3.56E-05,1.887718046,minimize,3.56E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,08:38.9
63,7.224152727,1.030085218,1.847829911,2.862729892,4.192864743,2.192260982,2.297537049,3.37E-05,1.951823642,minimize,3.37E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,08:54.0
64,7.138403543,1.104235306,2.032773985,2.318668744,4.291377836,1.740267645,2.3936953,7.05E-05,0.007474949,minimize,7.05E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,09:10.5
65,6.967073922,1.079559315,2.039166903,2.567896156,4.014296489,2.493664182,2.312412673,7.41E-05,0.015221639,minimize,7.41E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,09:25.6
66,7.118131845,1.101066066,1.734422415,2.198455305,4.054722358,2.035619183,2.427655569,3.94E-05,2.003582166,minimize,3.94E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,09:41.5
67,7.233030447,1.000010278,1.887409841,2.931769849,4.26339875,1.894364788,2.638197596,3.47E-05,1.911677775,minimize,3.47E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,09:58.8
68,6.898528383,1.172861414,1.335219374,2.41959056,3.898211212,1.570761051,2.674730964,7.33E-05,0.00081918,minimize,7.33E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,10:18.0
69,6.796353689,1.138646512,1.316832112,3.009657927,4.004337751,1.864552758,2.681505345,6.99E-05,0.019325769,minimize,6.99E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,10:34.2
70,6.901180957,1.219564396,1.45087285,2.799867676,4.230434359,1.167571342,2.872218261,7.35E-05,0.020444711,minimize,7.35E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,10:49.1
71,7.111803862,1.066807843,1.726116658,2.921587569,4.341072887,1.442411142,2.622000502,4.20E-05,1.462224978,minimize,4.20E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,11:05.1
72,6.213622229,1.255719321,1.942360908,3.296781231,4.497491933,2.843377594,3.005560719,8.77E-05,0.112098874,minimize,8.77E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,11:19.7
73,6.775874406,1.129539598,1.581004832,3.192467123,3.476344137,2.24065409,1.786767498,6.67E-05,0.013876911,minimize,6.67E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,11:36.0
74,6.689253082,1.043071379,1.488578326,2.517972217,4.53235858,1.010163853,3.098338222,6.43E-05,1.245392684,minimize,6.43E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,11:51.5
75,7.118808667,1.026718318,1.115473664,2.986708363,4.593327082,2.018444563,1.736941657,6.65E-05,0.114956341,minimize,6.65E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,12:08.3
76,7.24127448,1.117175818,1.349223354,3.49593259,4.474020511,1.714194358,2.429055575,7.13E-05,0.007361834,minimize,7.13E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,12:24.6
77,6.587322541,1.04342238,1.449200138,2.69478463,4.398479959,2.546601257,3.088377597,6.99E-05,0.021852729,minimize,6.99E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,12:41.2
78,6.970547656,1.162405707,1.372159933,3.135499665,4.528219151,1.26347976,3.008408004,6.50E-05,0.218077808,minimize,6.50E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,12:59.8
79,6.920369718,1.056328538,1.72999647,2.522977398,4.566585702,1.252716375,2.461162235,6.60E-05,0.373306626,minimize,6.60E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,13:16.2
80,6.119467202,1.026820337,0.75321522,3.007593893,4.603532736,1.309074569,1.602542016,6.58E-05,0.141162037,minimize,6.58E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,13:32.6
81,5.96939681,1.077537513,1.058916874,2.876295162,4.728569256,1.000382745,1.648514177,6.72E-05,0.543302772,minimize,6.72E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,13:49.5
82,6.096994219,1.033178642,0.731082288,3.078486114,4.47738472,1.779243257,1.630257116,4.38E-05,0.779716928,minimize,4.38E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,14:06.3
83,6.017869298,1.02733099,0.63594523,3.573747395,4.811818675,1.55225057,1.341679153,6.33E-05,0.003330057,minimize,6.33E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,0,,14:23.6
84,6.065609462,1.052649685,2.150791736,3.191415791,4.558257051,1.282008938,1.749994889,6.79E-05,0.001879182,minimize,6.79E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,14:41.0
85,6.087265524,1.062055865,2.087016862,2.63600373,4.716240486,1.142975427,1.633032749,6.86E-05,0.088176629,minimize,6.86E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,14:58.2
86,5.881920142,1.044776441,0.742502277,3.39522044,4.710626197,1.139232422,1.776649256,4.95E-05,1.254394193,minimize,4.95E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,15:15.5
87,5.816435618,1.033218226,0.644524324,3.441153387,4.911253737,1.006047702,1.745044856,5.00E-05,2.164959069,minimize,5.00E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,15:32.9
88,6.022514286,1.039572576,0.907558016,3.780722455,4.811642423,1.011807403,3.246881835,4.92E-05,2.738455916,minimize,4.92E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,15:50.7
89,6.119170787,1.002769674,1.370874691,3.429813229,4.83786772,1.003039123,3.211995026,5.01E-05,2.673767573,minimize,5.01E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,16:08.5
90,5.692494838,1.038028998,1.532624784,3.550456224,4.95361231,1.198518905,3.304926738,5.10E-05,1.342445387,minimize,5.10E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,16:26.5
91,5.575906558,1.065316499,1.533418765,2.78785493,4.842512154,1.309500379,3.355173069,5.29E-05,0.72365328,minimize,5.29E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,16:49.7
92,5.655288082,1.049349843,1.470543783,2.9991927,4.972644281,1.470935638,3.305621819,5.26E-05,0.347129976,minimize,5.26E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,17:07.6
93,5.593365646,1.034542848,1.63140376,3.140071834,5.05560625,1.532503386,3.326258748,5.19E-05,0.298790488,minimize,5.19E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,17:25.3
94,5.636446988,1.060395024,1.783733637,2.835977208,5.12614359,1.377511516,3.373942163,5.21E-05,0.773213834,minimize,5.21E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,0,,17:43.1
95,5.78798547,1.002914171,1.57746009,2.97489851,4.789633621,1.178920027,3.232052334,8.73E-05,0.000509794,minimize,8.73E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-08,,18:01.2
96,5.944637086,1.005399429,1.596434413,3.175786399,4.860575126,1.889564698,3.192612449,3.31E-05,1.413360144,minimize,3.31E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,18:19.7
97,5.969672211,1.643561401,1.647338839,3.15083463,4.887891057,2.042821301,3.260970677,3.59E-05,0.31929679,minimize,3.59E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,21:00.3
98,6.07025095,1.741251563,1.791918834,3.131747944,5.116379477,2.49872481,3.327353107,3.51E-05,0.47222226,minimize,3.51E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,21:19.5
99,5.688585363,1.529890371,1.714147715,3.103942206,4.944440295,2.260143854,3.364303201,3.29E-05,0.722863621,minimize,3.29E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,21:43.1
100,5.555143053,1.640551747,1.872184313,3.08668782,5.153073423,2.525176763,3.461568354,3.22E-05,1.004070934,minimize,3.22E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,22:05.1
101,5.677793667,1.654393063,1.9638667,3.16328015,5.104019409,2.55112494,3.414323992,3.13E-05,1.085137339,minimize,3.13E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,22:27.0
102,5.552759477,1.71350853,2.129729979,3.202919963,5.252354764,2.28060526,3.308067653,3.42E-05,0.945774074,minimize,3.42E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,22:49.7
103,5.542296617,1.587394665,2.219348578,3.262045936,5.167465179,2.835031657,3.484119328,3.15E-05,1.645245404,minimize,3.15E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,23:12.6
104,5.674966469,1.663922291,1.954820655,3.382432914,4.932945742,1.87861736,3.495511561,3.33E-05,0.822270929,minimize,3.33E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,23:35.2
105,5.571935533,1.6245996,1.716945434,2.959936403,4.806204745,2.316732397,3.320866683,3.23E-05,0.739371914,minimize,3.23E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,23:58.2
106,5.483445776,1.647745599,1.354049875,2.920045349,4.686677395,2.5490094,3.271247364,3.38E-05,0.486719119,minimize,3.38E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,24:22.2
107,5.231644523,1.622904418,1.331665809,2.952567282,4.73331596,1.740022228,3.246806041,3.33E-05,0.770564923,minimize,3.33E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,24:45.8
108,5.177482081,1.599213033,1.3675607,2.853889963,4.643413189,1.726489827,3.293327913,3.54E-05,0.540391291,minimize,3.54E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,25:10.1
109,5.247844673,1.646049443,1.28626388,2.820025253,4.634701406,1.622586629,3.456153937,3.72E-05,0.521794561,minimize,3.72E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,25:34.4
110,5.300744791,1.69252546,1.445314989,2.858876639,4.642495726,1.587008614,3.564760009,3.71E-05,0.561146271,minimize,3.71E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,25:57.4
111,5.362353326,1.598883929,1.449631747,2.932904081,4.783174051,1.587889123,3.4730672,3.59E-05,0.822484671,minimize,3.59E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,26:20.8
112,5.527855716,1.686998608,1.574362782,2.976470523,4.606816949,1.72639729,3.360818468,3.57E-05,0.435393249,minimize,3.57E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,26:44.2
113,5.47160042,1.712624218,1.650310835,2.672236839,4.569361839,1.420987119,3.626739611,5.45E-05,0.01991582,minimize,5.45E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,27:09.0
114,5.592050486,1.647170389,1.851928411,2.614882063,4.694247588,1.558844395,3.385859947,5.57E-05,0.004188016,minimize,5.57E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,27:33.7
115,5.519277935,1.682030793,1.469577781,2.733014232,4.863915955,1.642545737,3.370205127,5.61E-05,0.003120012,minimize,5.61E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,27:58.8
116,5.424550757,1.600225319,1.27872967,2.779053685,4.909679618,1.348662095,3.282723905,5.34E-05,0.132215114,minimize,5.34E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,28:23.3
117,5.274213374,1.523546195,1.613430185,2.957546968,4.751251688,1.77028629,3.187002227,5.16E-05,0.003545271,minimize,5.16E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,28:48.4
118,5.127245464,1.644927618,1.717892069,2.989654481,4.691828858,1.552212446,3.212362679,3.86E-05,0.568377738,minimize,3.86E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,29:12.9
119,5.104295496,1.573042938,1.888671358,2.804736311,4.813566433,1.282779649,3.140345452,3.62E-05,1.848159362,minimize,3.62E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.63E-08,,29:37.8
120,5.371305315,1.525314794,1.150368461,3.059045628,5.025925315,1.253287998,3.039112054,8.17E-05,0.011333793,minimize,8.17E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,30:02.2
121,5.107616809,1.635493236,1.582672053,3.046277728,4.868137761,1.191046313,3.150914231,8.66E-05,0.029917443,minimize,8.66E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.63E-08,,30:26.8
122,5.037684053,1.689453355,1.344906455,2.883320639,4.604763179,1.418023058,3.322689087,8.30E-05,0.088839975,minimize,8.30E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,30:51.2
123,5.506976788,1.656409379,1.710699066,2.665647129,4.790930636,1.242996175,3.063443019,9.14E-05,0.076510528,minimize,9.14E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,31:15.9
124,5.724985597,1.737337422,1.502127985,3.134756071,4.540748473,1.558148179,3.427303728,7.68E-05,0.104214591,minimize,7.68E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,31:40.4
125,5.60702116,1.608943553,1.187160632,2.861150561,5.061787608,1.343926226,3.228715731,8.60E-05,0.061006251,minimize,8.60E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,32:04.9
126,5.446671239,1.647043197,1.36182743,2.699904464,4.903702303,1.728876437,3.129323998,5.08E-05,0.019774993,minimize,5.08E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-08,,32:29.6
127,5.68612012,1.469062397,1.694548212,2.964697308,4.762486227,1.142752986,3.06193508,3.42E-05,2.818230596,minimize,3.42E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.63E-08,,32:54.0
